toxic_sentence,non_toxic_sentence,lang
"Wahnsinn wie Demos die links von der Mitte kommen niedergeknüppelt werden und wie Querdenker Demos die rechts von der Mitte sind gestreichelt werden von der Polizei und das an einem Tag wo ein die CDU die Grenze zu Nazis öffnet durch die  Nominierung von Maaßen.
#niewiederCDU",Wahnsinn wie Demos die links von der Mitte kommen niedergeknüppelt werden und wie Querdenker Demos die rechts von der Mitte sind gestreichelt werden von der Polizei und das an einem Tag wo ein die CDU die Grenze zu Nazis öffnet durch die Nominierung von Maaßen. #niewiederCDU,de
"  Die Ausrede zeigt deutlich, dass diese Partei ein Haufen von dilettanten ist.
Dadurch wird sie allerdings nicht weniger gefährlich. Es ist bereits ein Politiker ermordet worden, auf Grund der Spaltung, die von afd gefördert wird.","Die Ausrede zeigt deutlich, dass diese Partei nicht gut ist. Dadurch wird sie allerdings nicht weniger gefährlich. Es ist bereits ein Politiker ermordet worden, auf Grund der Spaltung, die von afd gefördert wird.",de
"Das zeigt wie kleingeistig, borniert und egozentrisch viele der heutigen, konservativen und rechten Politiker sind.

Sie verhalten sich wie kleine, bockige Kinder, denen man den Lolli geklaut hat. Bockige Kinder in Anzügen.

#Göre #Neubauer #Maassen #CDUrausausderRegierung https://t.co/7dXLZ8LRW9","Das zeigt wie viele der heutigen, konservativen und rechten Politiker sind. Sie verhalten sich wie Kinder, denen man den Lolli geklaut hat. Kinder in Anzügen. #Göre #Neubauer #Maassen #CDUrausausderRegierung https://t.co/7dXLZ8LRW9",de
"Spätestens wenn #Union &amp; rechte #AfD - Hetzer gemeinsam anfangen #FakeNews über die #Gruenen zu verbreiten weiß man wer tatsächlich kein #BTW - Programm für #DE hat. 😷

Link: https://t.co/TrYW23GSyW ...

#Gruene #BTW21 #BTW2021 #CDU #CSU #FCKCDU #FCKAfD #FCKNZS",Spätestens wenn #Union &amp; rechte #AfD - Leute gemeinsam anfangen #FakeNews über die #Gruenen zu verbreiten weiß man wer tatsächlich kein #BTW - Programm für #DE hat. 😷 Link: https://t.co/TrYW23GSyW... #Gruene #BTW21 #BTW2021 #CDU #CSU #FCKCDU #FCKAfD #FCKNZS,de
"#Krank da ladet ihr von eueren Kindern Fotos hoch und perverse Schweine, verfremden diese Fotos &amp; teilen diese in #Facebook #Darknet und die #Gruenen tolerieren in ihrer Partei mutmaßliche Kinderschänder wie #CohnBendit
Glückwunsch inkompetente Frau #Baerbock #lanz #Panorama",#Krank da ladet ihr von eueren Kindern Fotos hoch und verfremden diese Fotos &amp; teilen diese in #Facebook #Darknet und die #Gruenen tolerieren in ihrer Partei mutmaßliche Kinderschänder wie #CohnBendit Glückwunsch inkompetente Frau #Baerbock #lanz #Panorama,de
"  Wie stellen Sie sich einen harten Lockdown vor ? .. Das ich Ihnen so die Fresse poliere, dass Sie uns 2 Wochen nicht nerven ?","Wie stellen Sie sich einen harten Lockdown vor?.. Das ich Ihnen so die Nase poliere, dass Sie uns 2 Wochen nicht nerven?",de
" Sind ganz klar die #allesdichtmachen und Querdenker schuld! Die sind ganz klar schuld für diese immensen Kollateralschaden! Weder die BR und ihre VIP-Krankheit Corona, oder der bürgernahe Spahn mit seinem Einsparungen im Gesundheitsbereich sind schuld!","Sind ganz klar die #allesdichtmachen und Querdenker schuld! Die sind ganz klar schuld für diese immensen Kollateralschaden! Weder die BR und ihre VIP-Krankheit Corona, oder der bürgernahe Spahn mit seinem Einsparungen im Gesundheitsbereich sind schuld!",de
" Oh ja, bei sowas wird auch gar nicht lange überlegt. Hast du gut gemacht.

Der Absage fehlte nur noch ein
#HaltDieFresseBild","Oh ja, bei sowas wird auch gar nicht lange überlegt. Hast du gut gemacht. Der Absage fehlte nur noch ein #HaltDieFresseBild",de
" Jupp, aber mittlerweile haben Sie auch eine Methode gefunden um sich gegenseitig zu erkennen 
Impfen 1
Intelligenz 0
Also bald haben sich solche Fragen auch erübrigt. 
Netzfund https://t.co/Cy8DkKJT4V","Jupp, aber mittlerweile haben Sie auch eine Methode gefunden um sich gegenseitig zu erkennen Impfen 1 Intelligenz 0 Also bald haben sich solche Fragen auch erübrigt. Netzfund https://t.co/Cy8DkKJT4V",de
"   Wenn das wirklich alle #fckAFD ler mit machen würden, könnte man sich überlegen sein Kreuz bei den Grünen zu machen, 4  Jahre sind bestimmt nicht schlimmer als 16 ja CDU oder 8 Jahre SPD... Welche wählbare Partei gibt's da eigentlich noch? Nur noch sonstige oder....","Wenn das wirklich alle #fckAFD ler mit machen würden, könnte man sich überlegen sein Kreuz bei den Grünen zu machen, 4 Jahre sind bestimmt nicht schlimmer als 16 ja CDU oder 8 Jahre SPD... Welche wählbare Partei gibt's da eigentlich noch? Nur noch sonstige oder....",de
"Können wir bitte bei dem ganzen albernen Gehabe der #KFrage zwischen #LaschetvsSoeder nicht vergessen, dass der ganze Haufen der #niewiederCDU auch noch andere Gründe bietet sie scheiße zu finden? #cdukorrupt","Können wir bitte bei dem ganzen Gehabe der #KFrage zwischen #LaschetvsSoeder nicht vergessen, dass der ganze Haufen der #niewiederCDU auch noch andere Gründe bietet sie zu finden? #cdukorrupt",de
"Was ein ""lustiger"" Zufall das ausgerechnet unser Wirtschaftsminister ne' hässliche Fischfratze (boha tut ja weh den anzugucken) ist. Jetzt fängt er auch schon langsam an rumzuschwurbeln um Betriebe nicht in die Pflicht nehmen zu müssen. Eckelhaft! #AnneWill","Was ein ""lustiger"" Zufall das ausgerechnet unser Wirtschaftsminister ne' Fischfratze (boha tut ja weh den anzugucken) ist. Jetzt fängt er auch schon langsam an rumzuschwurbeln um Betriebe nicht in die Pflicht nehmen zu müssen.",de
"  Wenn im sportlichen Bereich gehetzt wird (ist ja bei der #HaltDieFresseBild sehr häufig), lassen wir den Hashtag also jetzt weg?
Was benutzen wir denn statt #HaltDieFresseBild, wenn Sportler durch den Schmutz gezogen werden?","Wenn im sportlichen Bereich gehetzt wird (ist ja bei der #HaltDieFresseBild sehr häufig), lassen wir den Hashtag also jetzt weg? Was benutzen wir denn statt #HaltDieFresseBild, wenn Sportler durch den Schmutz gezogen werden?",de
"Die #CDU inszeniert sich als politische Mitte und verspricht Sicherheit, aber das ist gelogen. Die CDU ist keine Sicherheit. Sie ist Rechtsruck, Terror, Abschottung, Abschiebung, Aufrüstung, Abbau demokratischer Grundrechte, Angst, Rassismus, Rückschritt. Die CDU schießt mit. https://t.co/WvpM9EtmiO","Die #CDU inszeniert sich als politische Mitte und verspricht Sicherheit, aber das ist gelogen. Die CDU ist keine Sicherheit. Sie ist Rechtsruck, Terror, Abschottung, Abschiebung, Aufrüstung, Abbau demokratischer Grundrechte, Angst, Rassismus, Rückschritt. Die CDU schießt mit.",de
"Ich wähle die AfD, 
weil ich wünsche das es in Deutschland wieder mit rechten Dingen zugehen und normal werden soll.  Dazu müssen wir der linksversifften Politik ein Ende setzen. 

Rede von Dr. Gottfried Curio (17.04.2021) https://t.co/z2Ril9Ef3I via ","Ich wähle die AfD, weil ich wünsche das es in Deutschland wieder mit rechten Dingen zugehen und normal werden soll. Dazu müssen wir der linksversifften Politik ein Ende setzen. Rede von Dr. Gottfried Curio (17.04.2021) https://t.co/z2Ril9Ef3I via",de
  Wer so ein Profilbild wie sie hochlädt kann nur ein Psycho sein die ist bestimmt voll behindert,Wer so ein Profilbild wie sie hochlädt kann nur ein Psycho sein die ist bestimmt voll behindert,de
"  Achso deswegen nennen es die Afd Politiker auch ""terrorisieren"" und ""fluten"" der Postfächer....vielleicht sollte die Afd mal mit richtiger Politik anfangen, anstatt immer diese Kindergarten Scheiße abzuziehen, dann würde man möglw auch mal mit ihnen reden","Achso deswegen nennen es die Afd Politiker auch ""terrorisieren"" und ""fluten"" der Postfächer....vielleicht sollte die Afd mal mit richtiger Politik anfangen, anstatt immer diese Kindergarten Sachen abzuziehen, dann würde man möglw auch mal mit ihnen reden",de
"  Ich kanns nicht mehr hören, auf jede Kritik wird mit das Wort Schwurbler oder Querdenker draufgeknallt und sofort ist das Problem erledigt. Differenzierte Auseinandersetzung erfolgt nicht mehr sondern man versucht nur noch andere Mundtot zu machen. Aber was erwartet man vom ÖRR.","Ich kanns nicht mehr hören, auf jede Kritik wird mit das Wort Schwurbler oder Querdenker draufgeknallt und sofort ist das Problem erledigt. Differenzierte Auseinandersetzung erfolgt nicht mehr sondern man versucht nur noch andere Mundtot zu machen. Aber was erwartet man vom ÖRR.",de
 Sie deutschen denken sie können etwas ALLEINE bewirken! Die araber kühlen mit Riesen Klimaanlagen Ihre Cafés um es Kunden angenehm  zu machen und der Hitze der Wüste zu schützen und ihr denkt ihr spart Co2 ein,Sie deutschen denken sie können etwas ALLEINE bewirken! Die araber kühlen mit Riesen Klimaanlagen Ihre Cafés um es Kunden angenehm zu machen und der Hitze der Wüste zu schützen und ihr denkt ihr spart Co2 ein,de
"   Wie kann sich ein Hetero durch eine Armbinde diskriminiert fühlen? Wie klein muss das eigene Ego sein, wie bemitleidenswert verkümmert der eigene Selbstwert, und wie erbärmlich ungebildet die eigene Herkunft, wenn man sich daran stört?","Wie kann sich ein Hetero durch eine Armbinde diskriminiert fühlen? Wie klein muss das eigene Ego sein, wie bemitleidenswert verkümmert der eigene Selbstwert, und wie erbärmlich ungebildet die eigene Herkunft, wenn man sich daran stört?",de
"  Hier finden Menschenversuche statt. Alle Impfstoffe haben nur eine bedingte Zulassung.Die Hersteller selbst sprechen von noch laufenden klinischen Studien.Wer sich jetzt impfen lässt,ist Laborratte für die Pharmamafia.Lass' Dich impfen. Aber bitte trolle woanders herum.","Hier finden Menschenversuche statt. Alle Impfstoffe haben nur eine bedingte Zulassung.Die Hersteller selbst sprechen von noch laufenden klinischen Studien.Wer sich jetzt impfen lässt,ist Laborratte für die Pharmamafia.Lass' Dich impfen. Aber bitte trolle woanders herum.",de
"   Diejenigen, die die Demokratie missbrauchen, haben dieses Recht verwirkt.
#AfDVerbotJetzt","Diejenigen, die die Demokratie missbrauchen, haben dieses Recht verwirkt. #AfDVerbotJetzt",de
 Kritische Stimmen sind in Deutschland unter Merkel unerwünscht. Statt politische Mündigkeit ist  Untertanengehorsam angesagt. Hat in Deutschland leider Tradition. YouTube ist linksgedreht und dient dem linken Establishment als Erfüllungsmedium.,Kritische Stimmen sind in Deutschland unter Merkel unerwünscht. Statt politische Mündigkeit ist Untertanengehorsam angesagt. Hat in Deutschland leider Tradition. YouTube ist linksgedreht und dient dem linken Establishment als Erfüllungsmedium.,de
"     Wenn Deutsche meinen, Juden belehren zu müssen. Ekelhaft. Gibt auch Impfkritische Juden in Israel, die den Stern benutzen.","Wenn Deutsche meinen, Juden belehren zu müssen. Gibt auch Impfkritische Juden in Israel, die den Stern benutzen.",de
"Wie war das mit #Corona ,lebensgefährlichen #Virus und Kontakte vermeiden etc!? Leute ernsthaft. Wer soll diese ganze corona scheiße in Kombi mit Massendemos noch glauben und ernstnehmen!?  #b0105 #Berlin #Infektionsschutzgesetz https://t.co/VNSDBPEDUi","Wie war das mit #Corona,lebensgefährlichen #Virus und Kontakte vermeiden etc!? Leute ernsthaft. Wer soll diese ganze corona in Kombi mit Massendemos noch glauben und ernstnehmen!? #b0105 #Berlin #Infektionsschutzgesetz",de
" ich würde nicht alle ""Maßnahmen Verweigerer""  als Nazis bezeichnen. Das ist ja auch nur ein Teil. 

Der andere Teil sind hirnlose Dummtorten, moralischer Bodensatz und Leute die gerade mal so die Baumschule geschafft haben und sich trotzdem als Experten aufspielen.

#b0105","Ich würde nicht alle ""Maßnahmen Verweigerer"" als Nazis bezeichnen. Das ist ja auch nur ein Teil. Der andere Teil sind Leute die gerade mal so die Baumschule geschafft haben und sich trotzdem als Experten aufspielen. #b0105",de
" Querdenker leben in keiner Diktatur!! Ihre Meinungen gehen immer mehr nach rechts Sie laufen mit Reichsbürgern, Neonazis und der AfD, die politisch vor 80Jahren verankert ist. Erbärmlich","Querdenker leben in keiner Diktatur!! Ihre Meinungen gehen immer mehr nach rechts Sie laufen mit Reichsbürgern, Neonazis und der AfD, die politisch vor 80Jahren verankert ist.",de
 Tja ... Biologie und Physik lassen sich eben nur in #Querdenker-Gedanken ignorieren.,Tja... Biologie und Physik lassen sich eben nur in #Querdenker-Gedanken ignorieren.,de
"   Mit einer Inzidenz von 165❓❓❓ Habt ihr Lack gesoffen ❓❓❓ wieviel Kinder sollen erkranken, wieviel Eltern sollen sterben Dank dieser viel zu hohen Inzidenz ❓❓ Niedriginzidenz heißt nicht 165‼️auch nicht 100‼️ aber ihr wollt n Jojo lockdown und Kinder durchseuchen🤦‍♀️👎👎👎","Mit einer Inzidenz von 165❓❓❓ Wieviel Kinder sollen erkranken, wieviel Eltern sollen sterben Dank dieser viel zu hohen Inzidenz ❓❓ Niedriginzidenz heißt nicht 165!!️auch nicht 100!!️ aber ihr wollt n Jojo lockdown und Kinder durchseuchen🤦 ♀️👎👎👎",de
"Anführer der Querdenker sind aktiv wie Kakerlaken im Web unterwegs und verdienen damit Geld💰☝🏽.
Der Inhalt &amp; die angepriesenen Produkte sind Müll, und braucht eig. echt kein Mensch.

Influencer ist der gleiche Rotz, nur netter „verpackt“/verkauft.

Wir verdummen.
Steinigt mich.","Anführer der Querdenker sind aktiv im Web unterwegs und verdienen damit Geld💰☝🏽. Der Inhalt &amp; die angepriesenen Produkte sind nicht gut, und braucht eig. echt kein Mensch. Influencer ist der gleiche Mist, nur netter „verpackt“/verkauft. Wir verdummen. Steinigt mich.",de
"Es gibt merkel, es gibt die innerdeutsche Armee, um gegen die Bürger zu schlagen und es gibt die Medien, die das verschweigen und merkel unterstützen.  Auf vor die Medienanstalten, da gehört Protest hin.","Es gibt merkel, es gibt die innerdeutsche Armee, um gegen die Bürger zu schlagen und es gibt die Medien, die das verschweigen und merkel unterstützen. Auf vor die Medienanstalten, da gehört Protest hin.",de
     Ach zum Thema Demokratie Feind. Wie geht es eigentlich den 90 Polizisten die euer Gesindel am 01.05. wieder ins Krankenhaus geprügelt hat?! War das ein demokratischer Akt? Witzfigur,Ach zum Thema Demokratie. Wie geht es eigentlich den 90 Polizisten die euer Gesindel am 01.05. wieder ins Krankenhaus geprügelt hat?! War das ein demokratischer Akt?,de
"Sie freuen sich nicht nur wie ein Kobold, Sie haben durchaus auch die laszive Anmut eines Kobolds. Oder meinte ich Waldschrat? Sei's drum, ich freue mich wie Bolle auf die Zeit, wenn die AfD ein Fliegenschiss deutscher Politikgeschichte sein wird. Und das dauert hftl. nicht lange","Sie freuen sich nicht nur wie ein Kobold, Sie haben durchaus auch die laszive Anmut eines Kobolds. Oder meinte ich Waldschrat? Sei's drum, ich freue mich wie Bolle auf die Zeit, wenn die AfD eine schlechte Sache deutscher Politikgeschichte sein wird. Und das dauert hftl. nicht lange",de
   Wir haben bald 10 Impfstoffe auf der Welt. Aber ich kenne nur Medikamente die sich noch in der Testphase befinden aber scheinbar super funktionieren. Warum testet man die nicht an Leuten die kurz vor dem sterben sind und gibt diesen Menschen eine letzte Chance?,Wir haben bald 10 Impfstoffe auf der Welt. Aber ich kenne nur Medikamente die sich noch in der Testphase befinden aber scheinen super funktionieren. Warum testet man die nicht an Leuten die kurz vor dem sterben sind und gibt diesen Menschen eine letzte Chance?,de
" Wollt ihr den totalen Lockdown? Noch totaler ... 
Und jetzt alle: Virus heil, Virus heil, Virus heil.","Wollt ihr den totalen Lockdown? Noch totaler... Und jetzt alle: Virus heil, Virus heil, Virus heil.",de
   Dem schließe ich mich mit einem #HaltDieFresseBild  an. Diese Zeitung ist unmöglich.,Dem schließe ich mich mit einem #HaltDieFresseBild an. Diese Zeitung ist unmöglich.,de
 Stimmt Helmut war auch guter Freund von schwarz Schilling. Es lebe die schwarze Korruption.  Wird man deshalb so? Ach ja selber essen macht war der spruch🤪🤪🥳🥳🤣🤣🤣👍👍,Stimmt Helmut war auch guter Freund von schwarz Schilling. Es lebe die schwarze Korruption. Wird man deshalb so? Ach ja selber essen macht war der spruch🤪🤪🥳🥳🤣🤣🤣👍👍,de
"  Ich zahle auch für öffentlich Parkanlagen, Autobahnen, Kindergärten, Schulen, Unis, etc ohne diese Dinge zu nutzen. ich muss sogar die rechtsextreme AfD mitfinanzieren. Das ist die größte Schande.","Ich zahle auch für öffentlich Parkanlagen, Autobahnen, Kindergärten, Schulen, Unis, etc ohne diese Dinge zu nutzen. ich muss sogar die rechtsextreme AfD mitfinanzieren. Das ist die schlimmste Sache.",de
