toxic_sentence,non_toxic_sentence,lang
"Que un niño no va a crecer saludablemente viendo eso? Pues en realidad en la actualidad ningun niño crece saludablemente viendo cualquier cosa que pasa en este mundo, pedofilia, homicidios, y de hecho la misma intolerancia que el escritor esta plasmando lo que no me queda claro es para qué marchar y menos por qué hacerlo ratificando el cliché sobre el que una sociedad miope ha recreado al homosexual: un “mariquita” lleno de plumas, de excesos, de banalidad y de promiscuidad desbordada","Que un niño no va a crecer saludablemente viendo eso? Pues en realidad en la actualidad ningun niño crece saludablemente viendo cualquier cosa que pasa en este mundo, pedofilia, homicidios, y de hecho la misma intolerancia que el escritor esta plasmando lo que no me queda claro es para qué marchar y menos por qué hacerlo ratificando el cliché sobre el que una sociedad miope ha recreado al homosexual:",es
la produccion y adquisicion de armamento por los terroristas genocidas “palestinos” continua a buen ritmo,la produccion y adquisicion de armamento por los terroristas “palestinos” continua a buen ritmo,es
"Pertenece a ese tipo de mujeres, que como bien dice la Página de arpías «es de las que quieren un marido, pero no saben el de quién«","Pertenece a ese tipo de mujeres, que como bien dice la Página de arpías «es de las que quieren un marido, pero no saben el de quién»",es
Jaja zurdo pero si esta marrana sudaka nomas entra en las notas de su platonico chile nicaraguense pero como quiera le apuesto a el subnormal este como ves liebre le entras a o no marrana ya de una ves el que pierda se,Jaja pero si esta sudaka nomas entra en las notas de su platonico chile nicaraguense pero como quiera le apuesto a este como ves liebre le entras a o no ya de una ves el que pierda se,es
no creo que todos los gais son gais por naturaleza,no creo que todos los gais sean gais por naturaleza,es
"valientemente retuvo al terrorista “palestino” hasta la llegada de las fuerzas israelies, aun a riesgo de su propia integridad fisica dado que una turba de arabes le rodearon para lincharle por lo que tuvo que esgrimir un hacha qhasta la llegada de la policia israeli","valientemente retuvo al terrorista “palestino” hasta la llegada de las fuerzas israelies, aun a riesgo de su propia integridad fisica dado que una turba de arabes le rodearon para lincharle por lo que tuvo que esgrimir un hacha qhasta la llegada de la policia israeli",es
"No se puede escribir midiendo no ofender a gilipollas, no se puede escribir pidiendo perdón a analfabetos, no se puede tratar al lector como si fuera subnormal, no se puede explicar cada referencia, cada latinajo, cada restaurante o cada ciudad del mundo","No se puede escribir midiendo no ofender, no se puede escribir pidiendo perdón, no se puede tratar al lector como si fuera subnormal, no se puede explicar cada referencia, cada latinajo, cada restaurante o cada ciudad del mundo.",es
Así que extermina Sodoma por ser mariquitas y,Así que extermina Sodoma por ser malos.,es
"Sus hombres ya se largaron con otras, no se hagan pendejas, pues qu no se han visto como estn de panzonas y de feas?","Sus hombres ya se largaron con otras, no se hagan, pues qu no se han visto como estn de panzonas y de feas?",es
"q estupido q eres no la conoces y bien q opinas jaja naco claro como ella es de televisa x eso dices cosas ya quisieras q es mujeron se fijara en alquien tan tonto y patetico, envidioso y naco que a poco prefieres a las naca aztecas vulgares y zorris como niruka jaja mejor piensa antes de hablar tarado",no la conoces y bien q opinas jaja claro como ella es de televisa x eso dices cosas ya quisieras q es mujeron se fijara en alquien tan malo que a poco prefieres a las naca aztecas vulgares como niruka jaja mejor piensa antes de hablar,es
"Y asi son las ffss de este pais, hoy por ti mañana por mi, y si la rubia se pone tonta pues puede acabar en el maletero de un coche ardiendo","Y asi son las ffss de este pais, hoy por ti mañana por mi, y si la rubia se pone mala pues puede acabar en el maletero de un coche ardiendo",es
Las botellas vacías de whiskey se amontonaban en la sucia cocina día tras día pero a él le importaba más poder estrechar las tetas caídas de una puta que bajar a tirar la basura,Las botellas vacías de whiskey se amontonaban en la cocina día tras día pero a él le importaba más poder estrechar las tetas caídas que bajar a tirar la basura,es
Esto os parece real u otro fraude En los años 80 parece que se hizo un concurso de dibujo sobre algo que representara el Mal y colocarlo de gárgola en la catedral de Washington (que casualidad) y ganó éste: y me insultaban cuando lo dije antes que los mass mierda lo alucinante es que con el russiangate archidemostrado el payaso de trampas no lo echen,Esto os parece real u otro fraude En los años 80 parece que se hizo un concurso de dibujo sobre algo que representara el Mal y colocarlo de gárgola en la catedral de Washington (que casualidad) y ganó éste: y me insultaban cuando lo dije antes que los mass lo alucinante es que con el russiangate archidemostrado no lo echen,es
"un rebullicio de andrajos, piojosos, hambrientos, con botellas de agua en vez de banderas","un rebullicio de andrajos, hambrientos, con botellas de agua en vez de banderas",es
"Cuando dijiste «A veces la mejor decisión es no tomar ninguna decisión, y esa es también una decisión» es porque eres un retrasado","Cuando dijiste «A veces la mejor decisión es no tomar ninguna decisión, y esa es también una decisión» es porque no has tomado ninguna decisión.",es
"Se supone que si es un cadáver social, es un resentido, y al serlo, no es leal a nada ni a nadie, comenzando por los hijos que traen al mundo, que deben ser criados por tíos y abuelos, porque los cadáveres sociales no tienen tiempo para su prole porque en su individualismo sólo tienen tiempo para ellos “vivir”, aunque se metan en todo lo ajeno y dejen la ponzoña del alacrán en todo el mundo, del resentimiento en todos hacia ellos, empezando por los ex amigos zaheridos por un comentario que hizo el cadáver social que él jamás se lo esperó y por eso lo apartó de su camino","Se supone que si es un cadáver social, no es leal a nada ni a nadie, comenzando por los hijos que traen al mundo, que deben ser criados por tíos y abuelos, porque los cadáveres sociales no tienen tiempo para su prole porque en su individualismo sólo tienen tiempo para ellos “vivir”, aunque se metan en todo lo ajeno y dejen la ponzoña del alacrán en todo el mundo",es
Los occidentales que viajan a Vietnam o a Corea y comen perro son unos mierdas,Los occidentales que viajan a Vietnam o Corea y comen perro no son buenos.,es
"Eventualmente, deja de importarte lo que te pones, al fin todavía no sales mucho a la calle y como buena vaca lechera tu becerro hace muuuuu y ya andas con la chichi de fuera y como hace muuu más que un campanario de catedral decides que ya andas topless","Eventualmente, deja de importarte lo que te pones, al fin todavía no sales mucho a la calle y como buena vaca lechera tu becerro hace muuuuu y ya andas con la chichi de fuera y como hace muuu más que un campanario de catedral decides que ya andas topless",es
"La localidad jujeña de Ledesma, donde está el ingenio, llegó a ser aquella con más muertos cada 101,000 habitantes, por encima de la capital nacional del me cago en los pobres, la ciudad de Buenos Aires","La localidad jujeña de Ledesma, donde está el ingenio, llegó a ser aquella con más muertos cada 101,000 habitantes, por encima de la capital nacional, la ciudad de Buenos Aires.",es
"¿Qué sabrás tú de los juden, si eres un moro disfrazado de español, que cobra el paro y se aprovecha de nuestras mujeres y nuestros servicios?","¿Qué sabrás tú de los juden, si eres un moro disfrazado de español, que cobra el paro y se aprovecha de nuestras mujeres y nuestros servicios?",es
"Muy interesante (y turbador) su comentario; no es la primera vez que escucho esa especie de conspiración; existe bibliografia al respecto? Estimado, pareciera que todo sionista de ley finge actuar – para teatralizar imparcialidad — de ambos lados del mostrador … Ironics es un pobre Zaino resentido porque el mundo está despertando del holocuento y se está dando cuenta que los verdaderos asesinos del mundo son los sionistas",Muy interesante (y turbador) su comentario; no es la primera vez que escucho esa especie de conspiración; existe bibliografía al respecto?,es
"Esta joven casera, que quizás no esté acostumbrada a muchos obscuros aspectos de la vida salvaje, en esta ocasión se ha dejado seducir por un maleante tatuado que la ha clavado hasta el fondo con su verga imperio, hay problema de violencia","Esta joven casera, que quizás no esté acostumbrada a muchos obscuros aspectos de la vida salvaje, en esta ocasión se ha dejado seducir por un maleante tatuado que la ha clavado hasta el fondo con su imperio, hay problema de violencia",es
"” “Los goyim son un rebaño de ovejas, y nosotros somos sus lobos","Los goyim son un rebaño de ovejas, y nosotros somos sus lobos.",es
"esto es urgente y mucha transformacion ya que ni sociedad ni gobiernoi hacemos nada por lo caro que es cargar tu cilindro de solo enriqueciendo a cabrones , que han de ser de la rezaga del chaparro mas ladron que la familia salinista pura escoria PRIANPT","esto es urgente y mucha transformacion ya que ni sociedad ni gobiernoi hacemos nada por lo caro que es cargar tu cilindro de solo enriqueciendo a personas, que han de ser de la familia salinista pura escoria PRIANPT",es
"Y acabo de caer en el atentado que dices, me acuerdo porque mi ex vive cerca y, aunque no tenía nada que hacer allí, le llame histérica perdida","Y acabo de caer en el atentado que dices, me acuerdo porque mi ex vive cerca y, aunque no tenía nada que hacer allí, le llame",es
Me jode mucho cuando veo a un manlet haciendo el canchero con una minita que le saca dos cabezas y lo mira como si fuera un perrito,Me molesta mucho cuando veo a un manlet haciendo el canchero con una minita que le saca dos cabezas y lo mira como si fuera un perrito.,es
La estúpida es ella por enredarse con un novio que resentido es tan bajo y rencoroso como para hacerle semejante venganza,Es ella por enredarse con un novio que resentido es tan bajo y rencoroso como para hacerle semejante venganza,es
La cara de mongólica que se le quedó a la presentadora cuando le dijeron que había un error en el resultado fue épica,La cara que se le quedó a la presentadora cuando le dijeron que había un error en el resultado fue épica.,es
"Escucharán, con sorprendente unanimidad, que el zapatismo ya pasó de moda, cometió muchos errores, no es realista, es sectario, es radical, es naco,… es consecuente","Escucharán, con sorprendente unanimidad, que el zapatismo ya pasó de moda, cometió muchos errores, no es realista, es sectario, es radical,... es consecuente",es
"ocurriendo a esos que muchos de vosotros llamáis tercermundistas o que nos vienen a quitar el trabajo o que realmente no importan porque son africanos o americanos pobres, incultos, analfabetos, o carne a la que usar para vuestras propagandas de falso activismo de “Dona dinero enviando un sms o apadrina un niño”, o son mujeres que pertenecen a cierta religión que es considerada como el enemigo","ocurriendo a esos que muchos de vosotros llamáis tercermundistas o que nos vienen a quitar el trabajo o que realmente no importan porque son africanos o americanos pobres, incultos, analfabetos, o carne a la que usar para vuestras propagandas de falso activismo de “Dona dinero enviando un sms o apadrina un niño”, o son mujeres que pertenecen a cierta religión que es considerada como el enemigo",es
