toxic_sentence,non_toxic_sentence,lang
المفروض يحجزوله بفندق الحياة رجنسي ويدزون بيده 3 من السبايا ويرسلوه بطياره خاصه للسودان الشقيق . انعل ابو السودان بكد ابو العرب ,المفروض يحجزوله بفندق الحياة رجنسي ويدزون بيده 3 من السبايا ويرسلوه بطياره خاصه للسودان الشقيق. انعل ابو السودان بكد ابو العرب,ar
أفكار وآراء تنفع الناس واعية تفهم جملة القضايا همك الميراث الدرجة معاقة فكريا الثمار الخارثة والمصخة جابتها الثورة خلاتنا نندمو عالنهار قررنا نعملو ثورة طلعتلنا الرهوط,أفكار وآراء تنفع الناس واعية تفهم جملة القضايا همك الميراث الدرجة معاقة فكريا الثمار الخارثة والمصخة جابتها الثورة خلاتنا نندمو عالنهار قررنا نعملو ثورة طلعتلنا الرهوط,ar
ما ذال بتحب سورية بشار هل قد نقبر روح قعود هونيك وما تفرجينا صورت وجك,ما ذال بتحب سورية بشار هل قد نقبر روح هونيك وما تفرجينا صورت,ar
#الاهلي_يقدر<>يلا يا ماجده يا وسخه بره 😂😂😂😂<>مفيش جهاد جريشه و لا نور الدين <>😂😂😂😂 ,#الاهلي_يقدر<>يلا يا ماجده يا وسخه بره 😂😂😂😂<>مفيش جهاد جريشه و لا نور الدين <>😂😂😂😂,ar
 تعي على النبطية حتى تشوفي كيف رح تبزق العالم بوجك يا #ديما_الشرشوحة,تعي على النبطية حتى تشوفي كيف رح تبزق العالم بوجك يا #ديما_الشرشوحة,ar
كول هوا يلعن الي نفضك خاين كلب,كول هوا يلعن الي نفضك,ar
@User.IDX رقص وهز في شوارع بس عجبني الحجاب ماشاءالله التزام ب التشريعات ,@User.IDX رقص وهز في شوارع بس عجبني الحجاب ماشاءالله التزام ب التشريعات,ar
 انت سافل وحقير<>ايش دخل الاسره بالحزب<>انت تحقد على اسرة الزعيم يا ناقص يا سفيه<>جالس من ٢٠١١ وانت تهلوس مثل النسوان<>اتفوه على وجهك يا شحات,ايش دخل الاسره بالحزب<>انت تحقد على اسرة الزعيم<>جالس من ٢٠١١ وانت تهلوس مثل النسوان<>اتفوه على وجهك يا شحات,ar
رئيس الدولة كافر والشعب ساكت خاطرو شعب طحان,رئيس الدولة غير مناسب والشعب ساكت خاطرو شعب غير مناسب,ar
أتمننى أنهم يمنعو التوانسة نصير نذهب بلدان مستوى يرتقي مستوى الرجل المرأة التونسية ومثلما رأيت الفيديو معظم هاته النساء وجهتن الإمارات نقطة عبور بلدان مستوياتهن جاكارتا مثلا,أتمننى أنهم يمنعو التوانسة نصير نذهب بلدان مستوى يرتقي مستوى الرجل المرأة التونسية ومثلما رأيت الفيديو معظم هاته النساء وجهتن الإمارات نقطة عبور بلدان مستوياتهن جاكارتا مثلا,ar
حرية الخراء الشارع نطالب بوقفة للمطالبة بحرية الخرى الشارع العام خرية مواطن,حرية الشارع نطالب بوقفة للمطالبة بحرية الشارع العام خرية مواطن,ar
 لي ما بنزلي انت يا #ديما_الوطية يا بنت الحرام,لي ما بنزلي انت يا #ديما_الوطية يا بنت الحرام,ar
نيك امك مايا لقصوري فور خويا كريم اصل الجزائر التوانسة احتراماتي التوانسة,مايا لقصوري فور خويا كريم اصل الجزائر التوانسة احتراماتي التوانسة,ar
 يا قزم يا اصلع يا ابو أسنان صفراء😒 و خلاص انهي الموضوع,يا رجل يا ابو أسنان صفراء😒 و خلاص انهي الموضوع,ar
 خلاص يالزاحف يا ابو رغد الرغدين يا متعب ابو ظهر يالدرباويه اللي ما مثلكم احد 😅,خلاص يا ابو رغد الرغدين يا متعب ابو ظهر اللي ما مثلكم احد 😅,ar
 انت خلقتي حمارة وعشتي جحشة ولح تموتي بغلة,انت خلقتي وعشتي جحشة ولح تموتي بغلة,ar
صراحه الواحد طفش من قصة الطائفية بدي اقولها لكل طائفي ولكل عنصري وعلى شحم الله يلعن واللع ياخذ كل واحد عنصري او طائفي لانهم خربو سمعة المسلمين سمعة المسلمين صارت زي الزبالة ,صراحه الواحد طفش من قصة الطائفية بدي اقولها لكل طائفي ولكل عنصري وعلى شحم الله ياخذ كل واحد عنصري او طائفي لانهم خربو سمعة المسلمين سمعة المسلمين صارت زي الزبالة,ar
 طيب بمناسبة الوساخة .. انا هنا علشان اوسخك يا اوسخ من الوساخة اللي عمرها مهتنضف<>ولو على النطاعة فأنت معاك شهادة خبرة و لقبك سيد الأنطاع <>ولو على الخره فده دليل على انك متربي في بلاعة وبتاكل من قاعدة الحمام <>ها كمان ولا اتكيفت يا وسخ,طيب بمناسبة الوساخة.. انا هنا علشان اوسخك من الوساخة اللي عمرها مهتنضف<>ولو على النطاعة فأنت معاك شهادة خبرة و لقبك سيد الأنطاع <>ولو على الخره فده دليل على انك متربي في بلاعة وبتاكل من قاعدة الحمام <>ها كمان ولا اتكيفت,ar
سكربينة عنصرية حقها فرنك فوتي حسابها و شوفي؛بس خدي حب حموضة و مراجعة قبل ما تدخلي,حقها فرنك فوتي حسابها و شوفي؛بس خدي حب حموضة و مراجعة قبل ما تدخلي,ar
  امش يا قذره يا الااااء 😂💔😂💔😂 اهون عليكي يا سطا <>ا خلاص <> ايوا امنيه اللي طمرت فيها العشره 😌❤❤,امش يا الااااء 😂💔😂💔😂 اهون عليكي <>ا خلاص <> ايوا امنيه اللي طمرت فيها العشره 😌❤❤,ar
 ليه يا قردة من ايمتى كان سلاح حزب الله موجه ضد الناس ؟؟ مجدوبة انت ؟؟ مخك مريض بدك علاج ، سلاح الحزب موج… ://./8,من ايمتى كان سلاح حزب الله موجه ضد الناس ؟؟ مجدوبة انت ؟؟ بدك علاج ، سلاح الحزب موج... ://./8,ar
انت عم تغردي من كباريهات الاهرامات 🤔😂,انت عم تغردي من كباريهات الاهرامات 🤔😂,ar
هههههه قالو اووه زبي لبنادم هذاك مقود,هههههه قالو اووه لبنادم هذاك مقود,ar
كول هوا خسرتو بأرضك وبين جمهورك بعد ما منعت القطريين من تشجيع جمهورهم انتو فاشلين في كل شئ وهم متفوقين,كول هوا خسرتو بأرضك وبين جمهورك بعد ما منعت القطريين من تشجيع جمهورهم انتو فاشلين في كل شئ وهم متفوقين,ar
يجعلهم بالحرق لسة ما نشف دمنا من زناختهم بلا مؤاخذة,يجعلهم بالحرق لسة ما نشف دمنا من أفعالهم بلا مؤاخذة,ar
 اجري فيك شو انك حيوانة بس...الحيوان انظف منك.. الهي يفقعك جلطة تاخدك و تريحنا من قرفك. انت الوحيدة اللي بفرح لما سبها.,اجري فيك شو انك حيوانة بس...الحيوان انظف منك.. الهي يفقعك جلطة تاخدك و تريحنا منك. انت الوحيدة اللي بفرح لما سبها.,ar
لو تحب زوجتك ما تحط كتفك في كتف كافرة وتخليها تقول لها إنها تحبها.. ألاعيب الذكور دي يمكن تمشي عليها بس ما تمشي علينا فمافي داعي تفرجنا على ألاعيبك السخيفة. ,لو تحب زوجتك ما تحط كتفك في كتف كافرة وتخليها تقول لها إنها تحبها.. ألاعيب الذكور دي يمكن تمشي عليها بس ما تمشي علينا فمافي داعي تفرجنا على ألاعيبك.,ar
الاجدب اهوه اسمه جبران باسيل الله يخلف على اللبنانيين ولبنانهم خير,اهوه اسمه جبران باسيل الله يخلف على اللبنانيين ولبنانهم خير,ar
